station_id,lat,lon
SNOTEL_568,44.59,-111.82
SNOTEL_570,40.64,-115.38
SNOTEL_545,43.8,-121.95
SNOTEL_790,40.91,-110.5
SNOTEL_353,42.96,-110.61
SNOTEL_920,44.21,-103.79
SNOTEL_1053,48.72,-116.46
SNOTEL_345,39.76,-107.36
SNOTEL_543,39.89,-110.75
SNOTEL_608,45.11,-119.5
SNOTEL_1119,41.06,-106.71
SNOTEL_793,40.23,-105.92
SNOTEL_698,41.87,-115.25
SNOTEL_604,46.88,-113.32
SNOTEL_464,44.87,-118.11
SNOTEL_830,43.63,-115.44
SNOTEL_703,44.16,-107.13
SNOTEL_739,37.65,-108.01
SNOTEL_519,34.31,-110.75
SNOTEL_1009,46.93,-110.9
SNOTEL_329,39.14,-111.56
SNOTEL_416,33.8,-109.15
SNOTEL_832,47.23,-120.29
SNOTEL_626,37.57,-112.84
SNOTEL_901,47,-113.93
SNOTEL_1017,36.03,-106.81
SNOTEL_717,40.11,-107.29
SNOTEL_683,44.73,-109.91
SNOTEL_428,39.33,-120.37
SNOTEL_918,48.98,-115.82
SNOTEL_458,48.06,-112.76
SNOTEL_909,48.87,-121.79
SNOTEL_753,44.98,-111.95
SNOTEL_821,44.66,-118.43
SNOTEL_365,45.89,-110.94
SNOTEL_1217,39.5,-111.73
SNOTEL_947,65.12,-146.73
SNOTEL_759,42.75,-118.69
SNOTEL_1231,45.99,-120.68
SNOTEL_624,37.62,-107.03
SNOTEL_843,37.49,-107.51
SNOTEL_559,40.72,-109.54
SNOTEL_503,40.38,-115.53
SNOTEL_732,41.11,-107.17
SNOTEL_301,41.24,-120.79
SNOTEL_432,40.36,-111.09
SNOTEL_387,37.66,-107.8
SNOTEL_560,43.86,-109.32
SNOTEL_449,41.3,-107.15
SNOTEL_1105,45.5,-110.08
SNOTEL_670,45.01,-110.01
SNOTEL_792,43.86,-114.21
SNOTEL_1059,38.16,-106.6
SNOTEL_495,38.8,-111.68
SNOTEL_553,46.15,-122.15
SNOTEL_711,48.52,-120.74
SNOTEL_640,34.94,-111.52
SNOTEL_487,46.44,-112.19
SNOTEL_1042,40.2,-105.6
SNOTEL_914,37.85,-105.44
SNOTEL_989,46.81,-116.85
SNOTEL_841,47.29,-120.37
SNOTEL_646,47.68,-113.96
SNOTEL_430,37.21,-105.2
SNOTEL_769,43.48,-114.83
SNOTEL_501,43.47,-107.24
SNOTEL_987,59.35,-151.85
SNOTEL_401,45.19,-121.69
SNOTEL_1083,36.13,-105.53
SNOTEL_592,37.51,-113.4
SNOTEL_667,47.27,-113.76
SNOTEL_649,47.92,-112.82
SNOTEL_639,44.84,-114.27
SNOTEL_1035,61.38,-149
SNOTEL_1015,41.4,-107.26
SNOTEL_328,44.95,-111.36
SNOTEL_1258,41.99,-120.72
SNOTEL_742,39.31,-111.43
SNOTEL_364,38.51,-112.02
SNOTEL_405,43.28,-109.45
SNOTEL_1186,39.87,-105.87
SNOTEL_1033,40.79,-106.6
SNOTEL_1160,37.52,-107.32
SNOTEL_788,47.27,-121.34
SNOTEL_859,41,-106.91
SNOTEL_1057,38.88,-105.07
SNOTEL_949,65.08,-145.87
SNOTEL_867,42.76,-112.48
SNOTEL_1221,39.32,-111.49
SNOTEL_511,33.65,-109.31
SNOTEL_469,48.43,-113.94
SNOTEL_1187,40.04,-105.75
SNOTEL_499,44.13,-110.83
SNOTEL_1062,59.86,-151.32
SNOTEL_738,48.37,-116.64
SNOTEL_794,42.13,-120.84
SNOTEL_831,42.76,-110.59
SNOTEL_1175,67.93,-162.28
SNOTEL_1128,38.29,-106.37
SNOTEL_860,44.53,-111.41
SNOTEL_335,39.8,-105.78
SNOTEL_710,43.66,-122.21
SNOTEL_1131,44.54,-107.18
SNOTEL_756,42.96,-121.18
SNOTEL_1194,41.49,-119
SNOTEL_423,44.29,-115.66
SNOTEL_606,48.2,-120.92
SNOTEL_1172,36.86,-106.23
SNOTEL_1162,40.96,-110.58
SNOTEL_657,46.87,-113.28
SNOTEL_1030,40.35,-106.38
SNOTEL_809,39.17,-120.15
SNOTEL_580,37.38,-106.55
SNOTEL_1248,37.6,-112.92
SNOTEL_1137,39.45,-115.98
SNOTEL_1010,42.64,-120.95
SNOTEL_1146,39.35,-112.33
SNOTEL_485,39.38,-106.2
SNOTEL_538,37.93,-107.68
SNOTEL_650,45.7,-115.23
SNOTEL_435,40.3,-111.26
SNOTEL_709,40.37,-106.74
SNOTEL_923,42.59,-108.9
SNOTEL_431,37.02,-106.45
SNOTEL_1149,38.5,-111.77
SNOTEL_862,45.05,-109.91
SNOTEL_403,45.02,-111.85
SNOTEL_974,47.94,-123.43
SNOTEL_1092,60.19,-149.62
SNOTEL_562,47.43,-113.78
SNOTEL_801,43.45,-122.14
SNOTEL_321,41.83,-115.45
SNOTEL_715,36.7,-105.34
SNOTEL_500,48.91,-114.77
SNOTEL_1196,41.38,-106.35
SNOTEL_569,41.52,-117.63
SNOTEL_588,46.63,-114.58
SNOTEL_691,39.01,-111.58
SNOTEL_426,40.17,-107.06
SNOTEL_723,40.44,-112.24
SNOTEL_749,43.21,-111.69
SNOTEL_935,39.57,-105.8
SNOTEL_820,40.43,-111.62
SNOTEL_656,45.41,-112.96
SNOTEL_1050,38.84,-119.89
SNOTEL_740,45.19,-115.97
SNOTEL_679,46.78,-121.75
SNOTEL_746,41.74,-115.47
SNOTEL_1135,40.98,-110.85
SNOTEL_513,40.74,-110.62
SNOTEL_1115,41.97,-111.6
SNOTEL_496,43.95,-115.27
SNOTEL_676,43.66,-109.01
SNOTEL_532,36.72,-106.26
SNOTEL_542,39.08,-106.61
SNOTEL_584,44.61,-122.23
SNOTEL_552,44.39,-122.17
SNOTEL_1163,40.88,-110.54
SNOTEL_778,38.67,-119.82
SNOTEL_417,40.28,-115.54
SNOTEL_425,46.56,-115.29
SNOTEL_1155,39.46,-114.65
SNOTEL_579,40.86,-110.8
SNOTEL_1008,46.91,-110.85
SNOTEL_486,33.74,-108.95
SNOTEL_922,35.77,-105.78
SNOTEL_905,37.43,-108.17
SNOTEL_712,45.46,-121.7
SNOTEL_565,40.41,-105.82
SNOTEL_446,41.99,-120.18
SNOTEL_515,48.72,-120.66
SNOTEL_681,48.44,-120.92
SNOTEL_546,44.42,-111.39
SNOTEL_1159,48.95,-118.99
SNOTEL_773,37.97,-105.54
SNOTEL_852,41.16,-106.93
SNOTEL_1116,40.55,-110.35
SNOTEL_318,44.47,-112.98
SNOTEL_1110,36.25,-115.63
SNOTEL_721,44.01,-118.84
SNOTEL_748,46.19,-122.25
SNOTEL_956,60.61,-149.06
SNOTEL_509,42.15,-110.68
SNOTEL_1244,40.86,-115.12
SNOTEL_728,48.66,-119.84
SNOTEL_1073,60.55,-145.75
SNOTEL_1243,40.86,-115.22
SNOTEL_457,40.53,-106.78
SNOTEL_1097,39.68,-110.43
SNOTEL_1184,38.79,-111.69
SNOTEL_1249,38.05,-111.34
SNOTEL_919,46.67,-110.33
SNOTEL_644,48.36,-119.08
SNOTEL_344,42.41,-122.27
SNOTEL_1151,41.92,-113.41
SNOTEL_590,45.27,-111.43
SNOTEL_668,41.33,-106.38
SNOTEL_522,40.91,-109.96
SNOTEL_716,42.57,-106.09
SNOTEL_407,45.19,-109.35
SNOTEL_866,33.76,-109.48
SNOTEL_672,47.37,-121.44
SNOTEL_1227,39.42,-111.25
SNOTEL_512,44.26,-106.98
SNOTEL_1099,38.07,-112.17
SNOTEL_539,39.45,-120.29
SNOTEL_870,40.43,-105.73
SNOTEL_350,44.38,-109.79
SNOTEL_455,41.41,-111.54
SNOTEL_1156,38.5,-112.01
SNOTEL_803,47.56,-115.82
SNOTEL_998,48.86,-121.44
SNOTEL_903,46.84,-112.51
SNOTEL_692,46.62,-121.39
SNOTEL_605,45.27,-118.85
SNOTEL_521,40.95,-110.48
SNOTEL_1096,61.35,-142.71
SNOTEL_982,44.49,-104.41
SNOTEL_651,45.32,-121.72
SNOTEL_1173,36.01,-106.55
SNOTEL_1142,46.49,-115.8
SNOTEL_661,43.11,-109.95
SNOTEL_537,43.71,-114.16
SNOTEL_316,36.51,-106.32
SNOTEL_737,39.02,-107.05
SNOTEL_979,44.38,-116.34
SNOTEL_371,39.13,-111.44
SNOTEL_1189,64.79,-141.23
SNOTEL_381,45.88,-113.33
SNOTEL_1005,37.61,-105.37
SNOTEL_607,40.08,-106.67
SNOTEL_937,39.44,-105.91
SNOTEL_958,67.25,-150.18
SNOTEL_938,39.3,-106.11
SNOTEL_319,44.95,-116.14
SNOTEL_800,42.7,-120.8
SNOTEL_1223,40.19,-111.36
SNOTEL_309,44.8,-107.84
SNOTEL_576,44.99,-113.44
SNOTEL_1127,33.9,-109.16
SNOTEL_396,40.77,-110.01
SNOTEL_700,46.11,-110.47
SNOTEL_556,39.32,-106.61
SNOTEL_368,40.58,-110.59
SNOTEL_325,43.89,-107.06
SNOTEL_642,46.91,-121.48
SNOTEL_837,44.15,-110.22
SNOTEL_577,44.21,-110.67
SNOTEL_1031,40.4,-105.96
SNOTEL_355,45.17,-113.5
SNOTEL_707,47.88,-117.09
SNOTEL_1277,40.69,-120.61
SNOTEL_1111,36.32,-115.7
SNOTEL_1107,47.71,-123.46
SNOTEL_1069,47.2,-121.78
SNOTEL_594,47.46,-115.71
SNOTEL_471,42.36,-111.56
SNOTEL_326,44.94,-109.57
SNOTEL_574,38.28,-119.61
SNOTEL_1093,62.07,-142.05
SNOTEL_932,48.13,-115.62
SNOTEL_597,43.17,-110.14
SNOTEL_807,44.46,-110.14
SNOTEL_362,45.36,-118.47
SNOTEL_1001,58.19,-133.83
SNOTEL_1122,40.58,-105.63
SNOTEL_634,41.47,-111.5
SNOTEL_392,40.85,-111.05
SNOTEL_959,60.39,-149.69
SNOTEL_1216,39.61,-111.3
SNOTEL_907,37.52,-112.27
SNOTEL_1016,44.79,-116.09
SNOTEL_1143,36.33,-109.06
SNOTEL_307,48.13,-113.02
SNOTEL_806,44.48,-110.16
SNOTEL_1129,45.99,-120.81
SNOTEL_1257,46.64,-121.83
SNOTEL_1085,46.87,-121.53
SNOTEL_1242,39.25,-119.88
SNOTEL_893,46.35,-111.85
SNOTEL_439,44.54,-115.56
SNOTEL_388,43.59,-122.06
SNOTEL_695,43.57,-111.21
SNOTEL_375,46.81,-121.33
SNOTEL_454,41.66,-115.32
SNOTEL_376,48.69,-117.18
SNOTEL_1012,46.16,-122.18
SNOTEL_504,45.62,-121.7
SNOTEL_825,40.54,-106.68
SNOTEL_313,46.1,-113.13
SNOTEL_687,45.04,-121.93
SNOTEL_1118,41.22,-111.36
SNOTEL_1067,38.69,-120
SNOTEL_829,37.35,-105.23
SNOTEL_415,39.49,-106.17
SNOTEL_719,43.9,-122.03
SNOTEL_477,42.71,-118.63
SNOTEL_704,43.51,-115.57
SNOTEL_436,45.17,-113.58
SNOTEL_1125,34.97,-111.51
SNOTEL_419,42.65,-110.81
SNOTEL_610,42.18,-114.29
SNOTEL_858,44.61,-111.15
SNOTEL_1061,40.06,-107.01
SNOTEL_563,44.21,-118.64
SNOTEL_612,39.68,-111.32
SNOTEL_648,47.76,-123.03
SNOTEL_647,45.27,-117.69
SNOTEL_731,41.46,-106.28
SNOTEL_1150,39.56,-114.63
SNOTEL_1259,48.59,-119.87
SNOTEL_484,42.05,-111.6
SNOTEL_836,46.14,-114.51
SNOTEL_755,32.92,-108.15
SNOTEL_663,40.04,-105.54
SNOTEL_658,39.3,-106.61
SNOTEL_619,44.21,-121.87
SNOTEL_811,41.23,-116.03
SNOTEL_1263,46.32,-121.94
SNOTEL_1269,37.98,-110.79
SNOTEL_1000,42.87,-122.17
SNOTEL_971,40.93,-111.81
SNOTEL_622,39.06,-108.06
SNOTEL_535,47.53,-115.78
SNOTEL_632,37.75,-107.69
SNOTEL_354,44.11,-103.98
SNOTEL_815,44.14,-121.64
SNOTEL_972,40.83,-111.76
SNOTEL_616,44.3,-109.24
SNOTEL_802,39.72,-106.16
SNOTEL_533,41.31,-111.45
SNOTEL_424,44.44,-111.99
SNOTEL_1046,41.24,-106.23
SNOTEL_1106,46.48,-110.71
SNOTEL_804,46.09,-121.76
SNOTEL_593,37.49,-112.51
SNOTEL_1109,45.9,-122.22
SNOTEL_308,34.46,-111.41
SNOTEL_582,41.41,-111.83
SNOTEL_934,36.47,-105.19
SNOTEL_1112,36.31,-115.68
SNOTEL_975,48.57,-120.78
SNOTEL_323,48.31,-116.07
SNOTEL_1154,37.68,-112.86
SNOTEL_908,47.78,-121.7
SNOTEL_334,39.32,-114.62
SNOTEL_1271,33.97,-109.77
SNOTEL_775,42.57,-108.84
SNOTEL_863,46.64,-121.38
SNOTEL_781,46.78,-110.62
SNOTEL_871,42.01,-115
SNOTEL_1055,61.19,-145.65
SNOTEL_931,44.58,-107.2
SNOTEL_557,38.48,-112.39
SNOTEL_1047,41.07,-106.94
SNOTEL_633,38.67,-119.61
SNOTEL_929,45.87,-110.93
SNOTEL_363,45.27,-110.25
SNOTEL_675,39.09,-107.63
SNOTEL_823,41.9,-111.63
SNOTEL_382,43.27,-115.35
SNOTEL_1169,36.79,-105.24
SNOTEL_666,45.55,-122
SNOTEL_912,47.68,-121.61
SNOTEL_1256,48.19,-118.46
SNOTEL_849,39.13,-114.96
SNOTEL_1066,37.4,-113.46
SNOTEL_437,46.79,-110.68
SNOTEL_629,37.85,-107.73
SNOTEL_1138,36.18,-108.95
SNOTEL_1048,33.01,-107.87
SNOTEL_384,44.72,-110.51
SNOTEL_939,39.03,-106.08
SNOTEL_395,43.23,-121.81
SNOTEL_780,37.7,-107.78
SNOTEL_783,47.18,-114.33
SNOTEL_787,48.91,-114.86
SNOTEL_1104,46.1,-121.96
SNOTEL_476,41.82,-116.1
SNOTEL_916,45.6,-111.96
SNOTEL_465,37.79,-108.02
SNOTEL_452,38.21,-111.48
SNOTEL_497,43.34,-110.43
SNOTEL_1152,39.16,-114.61
SNOTEL_1060,37.5,-108.11
SNOTEL_357,44.25,-118.52
SNOTEL_757,33.37,-108.71
SNOTEL_817,48.53,-120.99
SNOTEL_481,40.72,-110.47
SNOTEL_483,42.44,-122.23
SNOTEL_531,39.36,-106.06
SNOTEL_733,44.44,-121.95
SNOTEL_857,37.21,-105.12
SNOTEL_736,45,-117.17
SNOTEL_493,42.41,-111.17
SNOTEL_795,40.16,-111.21
SNOTEL_896,40.87,-111.72
SNOTEL_752,46.95,-116.34
SNOTEL_1051,38.72,-119.89
SNOTEL_764,44.13,-110.67
SNOTEL_726,45.54,-123.37
SNOTEL_725,46.09,-110.43
SNOTEL_601,43.82,-114.26
SNOTEL_312,44.3,-115.23
SNOTEL_789,44.26,-119.02
SNOTEL_498,41.67,-117.57
SNOTEL_1081,47.86,-117.04
SNOTEL_653,45.27,-117.17
SNOTEL_876,47.45,-112.81
SNOTEL_730,42.51,-110.91
SNOTEL_1091,61.79,-149.28
SNOTEL_696,45.42,-110.09
SNOTEL_346,47.68,-114
SNOTEL_1161,40.89,-105.66
SNOTEL_926,43.73,-113.83
SNOTEL_1102,38.29,-105.85
SNOTEL_936,39.66,-105.59
SNOTEL_378,39.88,-107.6
SNOTEL_985,46.24,-117.39
SNOTEL_761,42.56,-111.3
SNOTEL_963,63.94,-145.4
SNOTEL_1141,38.99,-106.75
SNOTEL_694,38.88,-112.25
SNOTEL_654,42.6,-116.56
SNOTEL_684,40.76,-111.63
SNOTEL_1121,35.27,-111.74
SNOTEL_1262,41.58,-115.93
SNOTEL_1197,37.75,-112.78
SNOTEL_589,37.89,-108.2
SNOTEL_744,36,-106.83
SNOTEL_702,46.35,-121.51
SNOTEL_944,43.38,-109.88
SNOTEL_1214,40.46,-112.25
SNOTEL_494,44.76,-118.31
SNOTEL_847,47.92,-112.79
SNOTEL_534,42.32,-113.62
SNOTEL_999,48.76,-121.7
SNOTEL_969,34.75,-111.41
SNOTEL_331,45.15,-118.22
SNOTEL_853,37.58,-112.9
SNOTEL_343,42.08,-123.34
SNOTEL_928,47.07,-121.59
SNOTEL_418,47.02,-121.46
SNOTEL_406,42.53,-122.18
SNOTEL_690,46.58,-111.27
SNOTEL_964,60.26,-149.34
SNOTEL_460,43.13,-110.2
SNOTEL_747,46.57,-115.74
SNOTEL_954,60.78,-149.18
SNOTEL_315,45.8,-112.52
SNOTEL_528,40.92,-110.19
SNOTEL_1052,38.4,-119.54
SNOTEL_587,38.44,-119.37
SNOTEL_844,39.94,-112.41
SNOTEL_878,43.93,-109.82
SNOTEL_529,43.67,-122.57
SNOTEL_1100,38.7,-106.37
SNOTEL_413,47.06,-112.6
SNOTEL_618,39.13,-107.29
SNOTEL_302,45.21,-117.19
SNOTEL_714,39.45,-111.27
SNOTEL_861,35.14,-112.15
SNOTEL_1044,43.23,-122.43
SNOTEL_1166,44.33,-122.09
SNOTEL_411,46.76,-115.3
SNOTEL_875,44.8,-109.66
SNOTEL_1195,40.88,-117.59
SNOTEL_846,38.07,-119.23
SNOTEL_822,43.75,-110.06
SNOTEL_983,37.97,-111.83
SNOTEL_310,33.98,-109.5
SNOTEL_462,38.55,-119.8
SNOTEL_910,48.69,-121.91
SNOTEL_585,43.5,-109.75
SNOTEL_827,40,-107.24
SNOTEL_2029,43.29,-116.85
SNOTEL_1132,44.35,-107.01
SNOTEL_596,40.84,-111.71
SNOTEL_374,41.68,-111.42
SNOTEL_1144,47.98,-114.35
SNOTEL_479,42.38,-122.35
SNOTEL_525,42.87,-109.09
SNOTEL_1130,43.67,-109.38
SNOTEL_1124,37.97,-106.56
SNOTEL_1215,38.48,-109.29
SNOTEL_1280,39.92,-111.72
SNOTEL_942,47.04,-121.94
SNOTEL_826,42.7,-108.9
SNOTEL_399,39.87,-111.28
SNOTEL_474,40.97,-111.81
SNOTEL_948,65.25,-146.15
SNOTEL_1089,62.63,-150.78
SNOTEL_941,46.93,-121.95
SNOTEL_1056,41.36,-111.49
SNOTEL_1078,42.79,-121.98
SNOTEL_899,47.33,-121.47
SNOTEL_336,41.76,-115.69
SNOTEL_1045,41.23,-105.38
SNOTEL_468,43.01,-109.76
SNOTEL_686,39.93,-111.63
SNOTEL_930,46.13,-113.31
SNOTEL_818,44.81,-107.41
SNOTEL_1113,41.89,-111.57
SNOTEL_394,36.96,-106.66
SNOTEL_812,45.08,-117.55
SNOTEL_729,43.61,-122.12
SNOTEL_951,64.95,-145.52
SNOTEL_1222,39.3,-111.45
SNOTEL_1261,38.08,-110.77
SNOTEL_671,44.43,-120.33
SNOTEL_1145,41.25,-111.41
SNOTEL_940,40.82,-106.75
SNOTEL_391,41.58,-120.3
SNOTEL_475,38.77,-111.68
SNOTEL_1225,40.67,-111.22
SNOTEL_317,41.05,-107.27
SNOTEL_561,37.53,-113.05
SNOTEL_1049,38.68,-119.96
SNOTEL_613,48.8,-113.67
SNOTEL_915,44.85,-113.84
SNOTEL_573,41.78,-116.03
SNOTEL_583,37.49,-113.85
SNOTEL_848,39.14,-120.22
SNOTEL_514,37.49,-112.58
SNOTEL_1278,38.95,-112.15
SNOTEL_408,40.39,-106.6
SNOTEL_898,47.36,-121.57
SNOTEL_1174,64.85,-147.8
SNOTEL_627,44.47,-114.49
SNOTEL_813,44.79,-111.71
SNOTEL_680,38.82,-106.59
SNOTEL_946,61.07,-149.48
SNOTEL_984,46.18,-117.54
SNOTEL_1268,63.2,-145.63
SNOTEL_473,38.93,-120.05
SNOTEL_839,37.72,-107.26
SNOTEL_623,47.15,-116.27
SNOTEL_701,38.49,-106.34
SNOTEL_877,33.81,-110.92
SNOTEL_410,46.47,-113.39
SNOTEL_1275,64.15,-141.33
SNOTEL_558,42.72,-123.2
SNOTEL_1158,42.22,-122.37
SNOTEL_327,37.71,-107.51
SNOTEL_524,44.02,-113.47
SNOTEL_766,40.57,-111.66
SNOTEL_586,37.8,-107.92
SNOTEL_771,38.31,-119.6
SNOTEL_491,36.19,-105.56
SNOTEL_1254,36.07,-105.63
SNOTEL_842,39.62,-106.38
SNOTEL_838,40.03,-105.58
SNOTEL_600,47.07,-115.96
SNOTEL_924,44.66,-111.09
SNOTEL_1228,39.13,-111.35
SNOTEL_478,47.54,-121.09
SNOTEL_466,46.84,-116.12
SNOTEL_673,41.15,-106.97
SNOTEL_414,47.08,-112.73
SNOTEL_966,60.73,-150.48
SNOTEL_526,44.42,-121.86
SNOTEL_745,42.7,-122.14
SNOTEL_828,40.68,-110.95
SNOTEL_784,39.19,-120.26
SNOTEL_872,42.28,-105.58
SNOTEL_433,46.18,-113.85
SNOTEL_1182,66.92,-151.53
SNOTEL_337,39.29,-117.11
SNOTEL_819,44.03,-109.18
SNOTEL_798,44.72,-107.4
SNOTEL_1226,39.24,-111.52
SNOTEL_952,65.1,-144.93
SNOTEL_955,60.62,-149.53
SNOTEL_713,37.89,-107.71
SNOTEL_765,42.49,-110.53
SNOTEL_508,38.85,-119.94
SNOTEL_502,46.55,-121.17
SNOTEL_869,40.35,-106.09
SNOTEL_527,40.94,-115.1
SNOTEL_776,46.18,-121.93
SNOTEL_379,43.7,-109.67
SNOTEL_544,42.3,-110.68
SNOTEL_1252,40.8,-107.1
SNOTEL_840,37.49,-106.84
SNOTEL_339,38.3,-112.36
SNOTEL_628,40.66,-111.64
SNOTEL_636,44.41,-113.4
SNOTEL_992,40.89,-110.83
SNOTEL_575,38.3,-119.55
SNOTEL_505,39.65,-105.87
SNOTEL_1058,37.47,-106.54
SNOTEL_440,44.45,-119.93
SNOTEL_523,45.7,-118.11
SNOTEL_643,40.61,-109.89
SNOTEL_555,43.25,-110.02
SNOTEL_603,45.51,-111.92
SNOTEL_1139,35.26,-112.06
SNOTEL_550,44.05,-115.44
SNOTEL_1014,39.8,-106.03
SNOTEL_1136,41.32,-116.34
SNOTEL_1212,34.86,-111.61
SNOTEL_655,45.25,-121.74
SNOTEL_470,45.56,-118.45
SNOTEL_358,44.68,-107.58
SNOTEL_617,33.92,-109.46
SNOTEL_625,43.63,-107.18
SNOTEL_366,40.6,-111.58
SNOTEL_1270,58.7,-134.86
SNOTEL_402,44.4,-107.06
SNOTEL_706,42.32,-120.83
SNOTEL_868,42.82,-110.84
SNOTEL_341,42.05,-122.85
SNOTEL_359,42.16,-114.19
SNOTEL_805,43.63,-113.97
SNOTEL_385,44.96,-111.29
SNOTEL_620,44.44,-113.32
SNOTEL_352,47.35,-120.68
SNOTEL_902,33.69,-109.22
SNOTEL_615,39.16,-119.9
SNOTEL_741,42.52,-111.96
SNOTEL_1148,37.7,-112.65
SNOTEL_367,41.36,-106.23
SNOTEL_770,42.95,-111.36
SNOTEL_751,44.5,-107.43
SNOTEL_1003,59.74,-151.25
SNOTEL_356,38.61,-119.92
SNOTEL_727,45.69,-113.97
SNOTEL_412,40.21,-105.57
SNOTEL_791,47.75,-121.09
SNOTEL_873,45.07,-118.15
SNOTEL_614,44.59,-121.97
SNOTEL_906,40.57,-112.17
SNOTEL_427,46.79,-109.51
SNOTEL_1054,40.99,-111.82
SNOTEL_865,37.84,-111.88
SNOTEL_1147,39.01,-114.31
SNOTEL_645,48.06,-116.23
SNOTEL_351,45.43,-121.86
SNOTEL_1267,61.75,-150.89
SNOTEL_420,47.28,-121.67
SNOTEL_895,43.77,-114.42
SNOTEL_492,43.61,-113.93
SNOTEL_306,43.76,-115.24
SNOTEL_591,46.27,-121.96
SNOTEL_904,37.44,-108.02
SNOTEL_967,62.13,-150.04
SNOTEL_1101,39.26,-106.63
SNOTEL_332,41.38,-111.94
SNOTEL_342,42.65,-109.26
SNOTEL_1079,45.98,-117.95
SNOTEL_409,38.42,-108.38
SNOTEL_609,44.59,-111.12
SNOTEL_578,45.5,-110.97
SNOTEL_488,35.07,-111.84
SNOTEL_1153,37.87,-109.45
SNOTEL_763,40.79,-111.12
SNOTEL_845,43.8,-114.85
SNOTEL_824,46.12,-117.85
SNOTEL_1266,60.98,-153.92
SNOTEL_724,39,-120.13
SNOTEL_767,43.95,-119.54
SNOTEL_1080,48.93,-121.2
SNOTEL_850,46.27,-113.16
SNOTEL_380,38.89,-106.95
SNOTEL_1034,33.4,-105.79
SNOTEL_772,41.33,-106.5
SNOTEL_1170,36.41,-105.33
SNOTEL_705,34.37,-111.01
SNOTEL_774,42.76,-116.9
SNOTEL_631,40.49,-112.61
SNOTEL_472,44.65,-109.78
SNOTEL_389,42.73,-106.32
SNOTEL_1011,48.82,-121.93
SNOTEL_383,37.81,-109.49
SNOTEL_507,47.28,-120.49
SNOTEL_665,36.99,-105.26
SNOTEL_340,39.46,-119.94
SNOTEL_1114,41.92,-111.47
SNOTEL_554,42.27,-110.81
SNOTEL_797,37.48,-107.63
SNOTEL_1013,41.79,-111.55
SNOTEL_950,64.85,-146.21
SNOTEL_835,46.14,-114.45
SNOTEL_1134,42.58,-109.09
SNOTEL_572,38.48,-109.27
SNOTEL_369,39.09,-106.54
SNOTEL_1098,41.86,-111.51
SNOTEL_330,40.61,-111.1
SNOTEL_1103,60.96,-149.09
SNOTEL_463,38.85,-120.08
SNOTEL_1043,48.86,-118.4
SNOTEL_1236,39.66,-110.38
SNOTEL_933,35.23,-108.27
SNOTEL_360,46.56,-111.29
SNOTEL_442,43.19,-122.14
SNOTEL_913,40.23,-106.6
SNOTEL_652,39.32,-119.89
SNOTEL_518,38.92,-119.92
SNOTEL_689,43.52,-110.91
SNOTEL_1077,42.41,-121.68
SNOTEL_777,46.26,-122.18
SNOTEL_548,41.55,-116.01
SNOTEL_517,40.8,-110.88
SNOTEL_697,38.51,-119.63
SNOTEL_943,47.87,-123.08
SNOTEL_834,39.3,-120.18
SNOTEL_814,40.62,-111.53
SNOTEL_1185,37.79,-108.18
SNOTEL_444,39.05,-111.47
SNOTEL_347,44.51,-111.13
SNOTEL_864,39.96,-110.99
SNOTEL_370,45.04,-116.13
NRCS_CO_06M04,37.38,-106.4
NRCS_AZ_11P08,35.35,-111.65
NRCS_AK_41M01,61.01,-141.53
NRCS_WA_22C05,46.17,-122.13
NRCS_ID_17E06,44.56,-117.01
NRCS_UT_11K36,39.5,-111.73
NRCS_NM_08P07,35.33,-108.45
NRCS_CO_05L05,38.92,-105.97
NRCS_NV_17H05,41.52,-117.63
NRCS_NV_14K09,39.09,-114.9
NRCS_WA_20B22,47.22,-120.27
NRCS_CA_20K06,39.42,-120.23
NRCS_UT_11J23,40.3,-111.25
NRCS_UT_09M03,37.87,-109.33
NRCS_CO_05L04,38.1,-105.63
NRCS_UT_13M02,37.52,-113.4
NRCS_ID_15B20,47.1,-115.9
NRCS_CA_SCE,36.69,-118.6
NRCS_MT_13B23,47.37,-113.78
NRCS_WA_20A12,48.44,-120.91
NRCS_MT_09D02,45.25,-109.75
NRCS_ID_11F03,43.45,-111.58
NRCS_WY_09F21,43.12,-109.95
NRCS_ID_11G10,42.3,-111.62
NRCS_AK_45P01,64.2,-145.93
NRCS_OR_18D22,45.13,-118.22
NRCS_NM_08S02,33.38,-108.8
NRCS_MT_09D12,45.43,-109.99
NRCS_CA_FP3,40.38,-120.87
NRCS_OR_21E26,44.01,-121.66
NRCS_OR_18F01,43.98,-118.98
NRCS_MT_12C21,46.83,-112.52
NRCS_ID_15F15,43.43,-115.03
NRCS_WA_21B02,47.38,-121.45
NRCS_AK_51M05,61.21,-151.63
NRCS_MT_13A21,48.13,-113.97
NRCS_UT_11J06,40.67,-111.22
NRCS_OR_21F10,43.48,-121.97
NRCS_AK_46Q01,65.25,-146.15
NRCS_WA_21B45,47.75,-121.03
NRCS_OR_22G21,42.05,-122.87
NRCS_WY_10G22,42.3,-110.68
NRCS_AZ_09R07,34.05,-109.5
NRCS_WA_21B03,47.32,-121.52
NRCS_ID_11F08,43.3,-111.79
NRCS_CA_CHF,40.28,-121.25
NRCS_UT_10K05,39.66,-110.38
NRCS_CA_APH,38.8,-120.22
